Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80211,Almonds,8,Weight in kilograms,318,,,,318,,1200,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80212,Almonds,1,No Quantity,0,,,,,,1844705,,,6
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80221,Hazelnuts,8,Weight in kilograms,62765,,,,62765,,21592,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80222,Hazelnuts,8,Weight in kilograms,749580,,,,749580,,455007,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80232,Walnuts,8,Weight in kilograms,153886,,,,153886,,683915,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80241,Chestnuts,8,Weight in kilograms,2737,,,,2737,,3656,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80251,Pistachios,8,Weight in kilograms,416494,,,,416494,,262641,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80252,Pistachios,8,Weight in kilograms,18760,,,,18760,,59225,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80262,Macadamia nuts,8,Weight in kilograms,1621,,,,1621,,7262,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80290,Other nuts,8,Weight in kilograms,68633,,,,68633,,358118,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80310,"Bananas, including plantains",8,Weight in kilograms,323385,,,,323385,,232271,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80211,Almonds,8,Weight in kilograms,151,,,,151,,933,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80212,Almonds,8,Weight in kilograms,233155,,,,233155,,1287672,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80221,Hazelnuts,8,Weight in kilograms,36820,,,,36820,,27860,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80222,Hazelnuts,8,Weight in kilograms,1016184,,,,1016184,,973026,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80231,Walnuts,8,Weight in kilograms,49987,,,,49987,,37944,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80232,Walnuts,8,Weight in kilograms,171740,,,,171740,,770919,,,0
