Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80810,"Apples, fresh",8,Weight in kilograms,2938778,,,,2938778,,1730575,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80830,"Pears & quinces, fresh",8,Weight in kilograms,911136,,,,911136,,495486,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80840,"Pears & quinces, fresh",8,Weight in kilograms,32471,,,,32471,,45896,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80929,"Cherries, fresh",8,Weight in kilograms,52,,,,52,,76,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80930,"Peaches, nectarines, fresh",8,Weight in kilograms,1230388,,,,1230388,,1063171,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80940,"Plums & sloes, fresh",8,Weight in kilograms,2730,,,,2730,,6258,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,81010,"Strawberries, fresh",8,Weight in kilograms,1610,,,,1610,,11127,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,81020,"Raspberries, blackberries, mulberries & loganberries, fresh",8,Weight in kilograms,77,,,,77,,456,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,81030,"Black/white/red currants & gooseberries, fresh",8,Weight in kilograms,40,,,,40,,241,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,81040,"Cranberries, bilberries & other fruits of the genus Vaccinium, fresh",8,Weight in kilograms,1938,,,,1938,,5393,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,81050,"Kiwifruit, fresh",8,Weight in kilograms,2360269,,,,2360269,,2340866,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,81070,"Persimmons, fresh",8,Weight in kilograms,967262,,,,967262,,763263,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,81090,Other fresh fruits,8,Weight in kilograms,3040752,,,,3040752,,1619666,,,0
H5,2017,2017,2017,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,811,Canned fruit and nuts,8,Weight in kilograms,16417,,,,16417,,47021,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80810,"Apples, fresh",8,Weight in kilograms,2255245,,,,2255245,,1064793,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80830,"Pears & quinces, fresh",8,Weight in kilograms,4361382,,,,4361382,,1975827,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80840,"Pears & quinces, fresh",8,Weight in kilograms,62124,,,,62124,,64325,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,80910,"Apricots, fresh",8,Weight in kilograms,448060,,,,448060,,179024,,,0
